participant_id,task_id,scenario_id,scenario_persona,chosen_hotel_id,chosen_hotel_name,chosen_room_id,chosen_room_name,room_price_lkr,room_board,room_refundable,room_size_sqm,n_rooms_offered,is_attention_check,attention_pass,decision_ms,time_to_first_interaction_ms,n_hotels_opened,revisions,room_revisions,submitted_at
e40a4af0-a6cb-4661-b72a-e4aba1428e19,t9,t9,Remote worker,lp65589ffb,MaRadha Colombo,8208286-BI-RFN,Standard Double Room,42521,Breakfast Included,true,27,2,false,,12700,5046,1,0,0,2026-08-20T04:21:45.466Z
38c13f6a-a2a5-46f7-a1c1-985cadcff4ef,t9,t9,Remote worker,lp67708,Supun Arcade Residency,481434-BI-RFN,One-Bedroom Apartment with 15% Discount on Food & Beverage,24663,Breakfast Included,true,121,5,false,,19464,9036,1,0,0,2026-08-20T04:21:49.853Z
39d3919c-420a-41ab-bfca-335652a13849,t9,t9,Remote worker,lp40d3f,Global Towers Hotel & Apartments,476927-RO-RFN,Double or Twin Room,16041,Room Only,true,27,3,false,,19804,9751,1,0,0,2026-08-20T04:21:53.953Z
3240c8fc-8128-4d2a-8979-f4c2dea0e9e7,t10,t10,Business traveller,lpc0df6,Fern Colombo,4237597-RO-RFN,Deluxe Twin Room,16245,Room Only,true,25,2,false,,19300,8907,1,0,0,2026-08-20T04:22:02.270Z
e40a4af0-a6cb-4661-b72a-e4aba1428e19,t10,t10,Business traveller,lp656d40c7,Sheraton Colombo Hotel,5289360-RO-RFN,Deluxe Twin Room with City View with 15% spa discount per room + 15% F&B discount per room + Early check in an,56627,Room Only,true,36,5,false,,17913,7962,1,0,0,2026-08-20T04:22:03.966Z
38c13f6a-a2a5-46f7-a1c1-985cadcff4ef,t10,t10,Business traveller,lp65589ffb,MaRadha Colombo,8208286-RO-RFN,Standard Double Room,35408,Room Only,true,27,2,false,,15371,6543,1,0,0,2026-08-20T04:22:05.557Z
39d3919c-420a-41ab-bfca-335652a13849,t10,t10,Business traveller,lpc0df6,Fern Colombo,4237595-RO-RFN,King Room,16245,Room Only,true,25,2,false,,19510,9162,1,0,0,2026-08-20T04:22:13.837Z
e40a4af0-a6cb-4661-b72a-e4aba1428e19,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416733-RO-NRF,Deluxe Lake View King,68781,Room Only,false,42,5,true,true,18181,7149,1,0,0,2026-08-20T04:22:22.470Z
38c13f6a-a2a5-46f7-a1c1-985cadcff4ef,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416733-RO-RFN,Deluxe Lake View King,73076,Room Only,true,42,5,true,true,17248,5993,1,0,0,2026-08-20T04:22:23.390Z
3240c8fc-8128-4d2a-8979-f4c2dea0e9e7,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416743-RO-NRF,Deluxe Lake View Twin,68781,Room Only,false,42,5,true,true,21420,10605,1,0,0,2026-08-20T04:22:24.238Z
39d3919c-420a-41ab-bfca-335652a13849,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416743-RO-NRF,Deluxe Lake View Twin,68781,Room Only,false,42,5,true,true,18544,8716,1,0,0,2026-08-20T04:22:33.026Z
db371545-37e7-4ebf-8c39-0cab87dcecf6,t1,t1,Evening walker,lpb1537,Shangri-La Colombo,2416733-RO-NRF,Deluxe Lake View King,68781,Room Only,false,42,5,false,,15423,6420,1,0,0,2026-08-20T04:23:05.578Z
bc65f8e6-1713-42dc-b71e-1bfeb09be7b0,t1,t1,Evening walker,lp71118,CityRest Fort,1459617182-RO-RFN,Standard Double Room,11502,Room Only,true,,2,false,,17781,8432,1,0,0,2026-08-20T04:23:05.977Z
0468b0e7-70da-43b4-800c-ccfed7d43810,t1,t1,Evening walker,lp3e58e,The Kingsbury Colombo,479092-BI-RFN,Superior Room,37797,Breakfast Included,true,23,2,false,,21141,10736,1,0,0,2026-08-20T04:23:06.813Z
dce09847-a1cd-4278-81b7-2024b7af2aad,t1,t1,Evening walker,lp3e58e,The Kingsbury Colombo,479092-RO-RFN,Superior Room,37025,Room Only,true,23,2,false,,18911,9242,1,0,0,2026-08-20T04:23:08.101Z
db371545-37e7-4ebf-8c39-0cab87dcecf6,t2,t2,Business traveller,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,16822,6695,1,0,0,2026-08-20T04:23:22.800Z
dce09847-a1cd-4278-81b7-2024b7af2aad,t2,t2,Business traveller,lpc0df6,Fern Colombo,4237597-RO-RFN,Deluxe Twin Room,16245,Room Only,true,25,2,false,,13838,5619,1,0,0,2026-08-20T04:23:23.105Z
0468b0e7-70da-43b4-800c-ccfed7d43810,t2,t2,Business traveller,lp5f0e5,Paradise Road Tintagel Colombo,476937-BI-RFN,Executive Suite,105766,Breakfast Included,true,32,2,false,,17177,7446,1,0,0,2026-08-20T04:23:24.367Z
bc65f8e6-1713-42dc-b71e-1bfeb09be7b0,t2,t2,Business traveller,lp72a36,Best Western Elyon Colombo,513432-RO-RFN,Deluxe King Room,19568,Room Only,true,24,3,false,,19130,8831,1,0,0,2026-08-20T04:23:25.462Z
dce09847-a1cd-4278-81b7-2024b7af2aad,t3,t3,Self-funded worker,lpb1537,Shangri-La Colombo,2416733-RO-NRF,Deluxe Lake View King,68781,Room Only,false,42,5,false,,17302,8413,1,0,0,2026-08-20T04:23:40.996Z
db371545-37e7-4ebf-8c39-0cab87dcecf6,t3,t3,Self-funded worker,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,1459963988-RO-RFN,Superior Twin Room,28429,Room Only,true,22,5,false,,19205,9091,1,0,0,2026-08-20T04:23:42.498Z
0468b0e7-70da-43b4-800c-ccfed7d43810,t3,t3,Self-funded worker,lp81760,The Steuart by Citrus,1459938501-BI-NRF,"Premium Room, City View - Early check-in or late check-out subject to availability",25519,Breakfast Included,false,123,5,false,,20046,9346,1,0,0,2026-08-20T04:23:44.811Z
bc65f8e6-1713-42dc-b71e-1bfeb09be7b0,t3,t3,Self-funded worker,lp6e625,Hotel Janaki,479119-BI-RFN,Deluxe Double Room,15319,Breakfast Included,true,14,2,false,,20345,9330,1,0,0,2026-08-20T04:23:46.194Z
db371545-37e7-4ebf-8c39-0cab87dcecf6,t4,t4,Family on holiday,lp76eba,Radisson Hotel Colombo,7559276-RO-RFN,Superior Room,27402,Room Only,true,24,5,false,,16058,6606,1,0,0,2026-08-20T04:23:59.203Z
dce09847-a1cd-4278-81b7-2024b7af2aad,t4,t4,Family on holiday,lp76eba,Radisson Hotel Colombo,7559276-BI-RFN,Superior Room,36248,Breakfast Included,true,24,5,false,,19332,9060,1,0,0,2026-08-20T04:24:00.962Z
0468b0e7-70da-43b4-800c-ccfed7d43810,t4,t4,Family on holiday,lp65589ffb,MaRadha Colombo,8208286-BI-RFN,Standard Double Room,42521,Breakfast Included,true,27,2,false,,17935,8844,1,0,0,2026-08-20T04:24:03.082Z
bc65f8e6-1713-42dc-b71e-1bfeb09be7b0,t4,t4,Family on holiday,lp76eba,Radisson Hotel Colombo,7559276-BI-RFN,Superior Room,36248,Breakfast Included,true,24,5,false,,18007,7869,1,0,0,2026-08-20T04:24:04.549Z
db371545-37e7-4ebf-8c39-0cab87dcecf6,t5,t5,Light sleeper,lp6e625,Hotel Janaki,479121-BI-RFN,Deluxe Room with Pool View,15319,Breakfast Included,true,14,2,false,,16043,7033,1,0,0,2026-08-20T04:24:15.578Z
dce09847-a1cd-4278-81b7-2024b7af2aad,t5,t5,Light sleeper,lp72a36,Best Western Elyon Colombo,1459894716-RO-RFN,"Deluxe Room, 2 Twin Beds, Non Smoking",19568,Room Only,true,,3,false,,17266,8812,1,0,0,2026-08-20T04:24:18.840Z
0468b0e7-70da-43b4-800c-ccfed7d43810,t5,t5,Light sleeper,lp6e625,Hotel Janaki,479121-BI-RFN,Deluxe Room with Pool View,15319,Breakfast Included,true,14,2,false,,17756,9227,1,0,0,2026-08-20T04:24:21.199Z
bc65f8e6-1713-42dc-b71e-1bfeb09be7b0,t5,t5,Light sleeper,lp72a36,Best Western Elyon Colombo,1459894716-RO-RFN,"Deluxe Room, 2 Twin Beds, Non Smoking",19568,Room Only,true,,3,false,,17525,7328,1,0,0,2026-08-20T04:24:22.476Z
db371545-37e7-4ebf-8c39-0cab87dcecf6,t6,t6,Beach weekender,lp40d3f,Global Towers Hotel & Apartments,476929-RO-RFN,Two-Bedroom Apartment with Sea View/City view,41030,Room Only,true,124,3,false,,17274,7649,1,0,0,2026-08-20T04:24:33.183Z
dce09847-a1cd-4278-81b7-2024b7af2aad,t6,t6,Beach weekender,lp7c172,Mirage Colombo,487132-BI-RFN,Standard Double Room,24581,Breakfast Included,true,27,5,false,,17059,7644,1,0,0,2026-08-20T04:24:36.247Z
bc65f8e6-1713-42dc-b71e-1bfeb09be7b0,t6,t6,Beach weekender,lp7c172,Mirage Colombo,487132-RO-RFN,Standard Double Room,20482,Room Only,true,27,5,false,,15802,6381,1,0,0,2026-08-20T04:24:38.832Z
0468b0e7-70da-43b4-800c-ccfed7d43810,t6,t6,Beach weekender,lp7c172,Mirage Colombo,487132-RO-RFN,Standard Double Room,20482,Room Only,true,27,5,false,,17299,9143,1,0,0,2026-08-20T04:24:39.030Z
db371545-37e7-4ebf-8c39-0cab87dcecf6,t7,t7,Long-stay consultant,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,17303,7830,1,0,0,2026-08-20T04:24:50.957Z
dce09847-a1cd-4278-81b7-2024b7af2aad,t7,t7,Long-stay consultant,lp857b8,Zylan Colombo,481438-RO-RFN,Executive Room with Jacuzzi - 10% off on Food & Beverage,34557,Room Only,true,60,5,false,,15120,6549,1,0,0,2026-08-20T04:24:52.129Z
bc65f8e6-1713-42dc-b71e-1bfeb09be7b0,t7,t7,Long-stay consultant,lpc0df6,Fern Colombo,4237597-RO-RFN,Deluxe Twin Room,16245,Room Only,true,25,2,false,,15858,6694,1,0,0,2026-08-20T04:24:55.312Z
0468b0e7-70da-43b4-800c-ccfed7d43810,t7,t7,Long-stay consultant,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,21055,10429,1,0,0,2026-08-20T04:25:00.632Z
db371545-37e7-4ebf-8c39-0cab87dcecf6,t8,t8,Value-seeking couple,lp6557c6e0,Granbell Hotel Colombo,1459818931-RO-NRF,Superior Twin Room with City View,29667,Room Only,false,0,3,false,,16407,6899,1,0,0,2026-08-20T04:25:07.801Z
dce09847-a1cd-4278-81b7-2024b7af2aad,t8,t8,Value-seeking couple,lp656d40c7,Sheraton Colombo Hotel,5289365-RO-RFN,Deluxe King Room with City View with 15% spa discount per room + 15% F&B discount per room + Early check in an,56627,Room Only,true,36,5,false,,16565,7683,1,0,0,2026-08-20T04:25:09.175Z
bc65f8e6-1713-42dc-b71e-1bfeb09be7b0,t8,t8,Value-seeking couple,lp5f0e5,Paradise Road Tintagel Colombo,476937-RO-RFN,Executive Suite,96633,Room Only,true,32,2,false,,17810,7714,1,0,0,2026-08-20T04:25:13.535Z
0468b0e7-70da-43b4-800c-ccfed7d43810,t8,t8,Value-seeking couple,lp656d40c7,Sheraton Colombo Hotel,5289360-RO-RFN,Deluxe Twin Room with City View with 15% spa discount per room + 15% F&B discount per room + Early check in an,56627,Room Only,true,36,5,false,,18962,10140,1,0,0,2026-08-20T04:25:19.927Z
db371545-37e7-4ebf-8c39-0cab87dcecf6,t9,t9,Remote worker,lp67708,Supun Arcade Residency,481434-RO-RFN,One-Bedroom Apartment with 15% Discount on Food & Beverage,20768,Room Only,true,121,5,false,,17580,7778,1,0,0,2026-08-20T04:25:26.217Z
dce09847-a1cd-4278-81b7-2024b7af2aad,t9,t9,Remote worker,lp40d3f,Global Towers Hotel & Apartments,476929-RO-RFN,Two-Bedroom Apartment with Sea View/City view,41030,Room Only,true,124,3,false,,17344,6456,1,0,0,2026-08-20T04:25:26.910Z
bc65f8e6-1713-42dc-b71e-1bfeb09be7b0,t9,t9,Remote worker,lp40d3f,Global Towers Hotel & Apartments,476929-RO-RFN,Two-Bedroom Apartment with Sea View/City view,41030,Room Only,true,124,3,false,,19513,9713,1,0,0,2026-08-20T04:25:33.422Z
0468b0e7-70da-43b4-800c-ccfed7d43810,t9,t9,Remote worker,lp7c172,Mirage Colombo,487132-RO-RFN,Standard Double Room,20482,Room Only,true,27,5,false,,16993,8837,1,0,0,2026-08-20T04:25:37.524Z
dce09847-a1cd-4278-81b7-2024b7af2aad,t10,t10,Business traveller,lpc0df6,Fern Colombo,4237597-RO-RFN,Deluxe Twin Room,16245,Room Only,true,25,2,false,,17844,8015,1,0,0,2026-08-20T04:25:45.326Z
db371545-37e7-4ebf-8c39-0cab87dcecf6,t10,t10,Business traveller,lp72a36,Best Western Elyon Colombo,1459894716-RO-RFN,"Deluxe Room, 2 Twin Beds, Non Smoking",19568,Room Only,true,,3,false,,20116,10063,1,0,0,2026-08-20T04:25:46.666Z
bc65f8e6-1713-42dc-b71e-1bfeb09be7b0,t10,t10,Business traveller,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,17461,6168,1,0,0,2026-08-20T04:25:51.232Z
0468b0e7-70da-43b4-800c-ccfed7d43810,t10,t10,Business traveller,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,20113,9795,1,0,0,2026-08-20T04:25:58.018Z
db371545-37e7-4ebf-8c39-0cab87dcecf6,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416733-RO-NRF,Deluxe Lake View King,68781,Room Only,false,42,5,true,true,16116,6631,1,0,0,2026-08-20T04:26:03.403Z
dce09847-a1cd-4278-81b7-2024b7af2aad,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416743-RO-NRF,Deluxe Lake View Twin,68781,Room Only,false,42,5,true,true,18367,8360,1,0,0,2026-08-20T04:26:04.266Z
bc65f8e6-1713-42dc-b71e-1bfeb09be7b0,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416733-RO-RFN,Deluxe Lake View King,73076,Room Only,true,42,5,true,true,18608,8764,1,0,0,2026-08-20T04:26:10.186Z
0468b0e7-70da-43b4-800c-ccfed7d43810,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416743-RO-NRF,Deluxe Lake View Twin,68781,Room Only,false,42,5,true,true,18207,9184,1,0,0,2026-08-20T04:26:16.586Z
2fa68ff0-cbc6-4786-a958-4a940a1fb8dd,t1,t1,Evening walker,lpb1537,Shangri-La Colombo,2416733-RO-NRF,Deluxe Lake View King,68781,Room Only,false,42,5,false,,15702,6358,1,0,0,2026-08-20T04:26:45.340Z
e5edf188-5a8f-4e4a-ad2e-d0b6bd0ae382,t1,t1,Evening walker,lpb1537,Shangri-La Colombo,2416743-RO-NRF,Deluxe Lake View Twin,68781,Room Only,false,42,5,false,,17101,8787,1,0,0,2026-08-20T04:26:49.223Z
27a9efb9-58f7-4b05-a7c2-dfc56e6a666e,t1,t1,Evening walker,lp6f007,Clock Inn Colombo,1321691605-BI-RFN,Standard Double Room,13715,Breakfast Included,true,25,2,false,,19207,8979,1,0,0,2026-08-20T04:26:49.250Z
d2a675f8-35f7-4349-a07c-8a3758301832,t1,t1,Evening walker,lpb1537,Shangri-La Colombo,2416743-RO-NRF,Deluxe Lake View Twin,68781,Room Only,false,42,5,false,,20143,9623,1,0,0,2026-08-20T04:26:52.505Z
2fa68ff0-cbc6-4786-a958-4a940a1fb8dd,t2,t2,Business traveller,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,19069,8818,1,0,0,2026-08-20T04:27:04.896Z
27a9efb9-58f7-4b05-a7c2-dfc56e6a666e,t2,t2,Business traveller,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,18222,9442,1,0,0,2026-08-20T04:27:07.921Z
d2a675f8-35f7-4349-a07c-8a3758301832,t2,t2,Business traveller,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,15613,7318,1,0,0,2026-08-20T04:27:08.560Z
e5edf188-5a8f-4e4a-ad2e-d0b6bd0ae382,t2,t2,Business traveller,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,19428,8591,1,0,0,2026-08-20T04:27:09.142Z
2fa68ff0-cbc6-4786-a958-4a940a1fb8dd,t3,t3,Self-funded worker,lp81760,The Steuart by Citrus,1459938501-RO-NRF,"Premium Room, City View - Early check-in or late check-out subject to availability",22604,Room Only,false,123,5,false,,18454,8984,1,0,0,2026-08-20T04:27:23.977Z
d2a675f8-35f7-4349-a07c-8a3758301832,t3,t3,Self-funded worker,lp65589ffb,MaRadha Colombo,8208286-BI-RFN,Standard Double Room,42521,Breakfast Included,true,27,2,false,,15893,6659,1,0,0,2026-08-20T04:27:24.829Z
e5edf188-5a8f-4e4a-ad2e-d0b6bd0ae382,t3,t3,Self-funded worker,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,1459963988-RO-RFN,Superior Twin Room,28429,Room Only,true,22,5,false,,19481,9605,1,0,0,2026-08-20T04:27:29.007Z
27a9efb9-58f7-4b05-a7c2-dfc56e6a666e,t3,t3,Self-funded worker,lp71118,CityRest Fort,1459617182-RO-RFN,Standard Double Room,11502,Room Only,true,,2,false,,20901,9978,1,0,0,2026-08-20T04:27:29.284Z
2fa68ff0-cbc6-4786-a958-4a940a1fb8dd,t4,t4,Family on holiday,lp65589ffb,MaRadha Colombo,8208286-RO-RFN,Standard Double Room,35408,Room Only,true,27,2,false,,16307,6871,1,0,0,2026-08-20T04:27:40.826Z
d2a675f8-35f7-4349-a07c-8a3758301832,t4,t4,Family on holiday,lpb1537,Shangri-La Colombo,2416733-RO-RFN,Deluxe Lake View King,73076,Room Only,true,42,5,false,,16549,6203,1,0,0,2026-08-20T04:27:42.125Z
27a9efb9-58f7-4b05-a7c2-dfc56e6a666e,t4,t4,Family on holiday,lp76eba,Radisson Hotel Colombo,7559276-RO-RFN,Superior Room,27402,Room Only,true,24,5,false,,17311,9377,1,0,0,2026-08-20T04:27:46.988Z
e5edf188-5a8f-4e4a-ad2e-d0b6bd0ae382,t4,t4,Family on holiday,lp65589ffb,MaRadha Colombo,8208286-BI-RFN,Standard Double Room,42521,Breakfast Included,true,27,2,false,,17909,8760,1,0,0,2026-08-20T04:27:47.260Z
2fa68ff0-cbc6-4786-a958-4a940a1fb8dd,t5,t5,Light sleeper,lp72a36,Best Western Elyon Colombo,1459894716-RO-RFN,"Deluxe Room, 2 Twin Beds, Non Smoking",19568,Room Only,true,,3,false,,16079,6932,1,0,0,2026-08-20T04:27:57.232Z
d2a675f8-35f7-4349-a07c-8a3758301832,t5,t5,Light sleeper,lpb1537,Shangri-La Colombo,2416733-RO-RFN,Deluxe Lake View King,73076,Room Only,true,42,5,false,,15227,6690,1,0,0,2026-08-20T04:27:58.058Z
27a9efb9-58f7-4b05-a7c2-dfc56e6a666e,t5,t5,Light sleeper,lp6e625,Hotel Janaki,479121-BI-RFN,Deluxe Room with Pool View,15319,Breakfast Included,true,14,2,false,,15459,6634,1,0,0,2026-08-20T04:28:03.101Z
e5edf188-5a8f-4e4a-ad2e-d0b6bd0ae382,t5,t5,Light sleeper,lp6e625,Hotel Janaki,479119-BI-RFN,Deluxe Double Room,15319,Breakfast Included,true,14,2,false,,17187,8207,1,0,0,2026-08-20T04:28:04.791Z
d2a675f8-35f7-4349-a07c-8a3758301832,t6,t6,Beach weekender,lp656d40c7,Sheraton Colombo Hotel,5289360-RO-RFN,Deluxe Twin Room with City View with 15% spa discount per room + 15% F&B discount per room + Early check in an,56627,Room Only,true,36,5,false,,17339,6481,1,0,0,2026-08-20T04:28:15.808Z
2fa68ff0-cbc6-4786-a958-4a940a1fb8dd,t6,t6,Beach weekender,lp7c172,Mirage Colombo,487132-BI-RFN,Standard Double Room,24581,Breakfast Included,true,27,5,false,,19216,7615,1,0,0,2026-08-20T04:28:17.259Z
27a9efb9-58f7-4b05-a7c2-dfc56e6a666e,t6,t6,Beach weekender,lp40d3f,Global Towers Hotel & Apartments,476927-RO-RFN,Double or Twin Room,16041,Room Only,true,27,3,false,,17824,8028,1,0,0,2026-08-20T04:28:21.259Z
e5edf188-5a8f-4e4a-ad2e-d0b6bd0ae382,t6,t6,Beach weekender,lp67708,Supun Arcade Residency,481434-RO-RFN,One-Bedroom Apartment with 15% Discount on Food & Beverage,20768,Room Only,true,121,5,false,,16211,5761,1,0,0,2026-08-20T04:28:21.359Z
d2a675f8-35f7-4349-a07c-8a3758301832,t7,t7,Long-stay consultant,lp65589ffb,MaRadha Colombo,8208286-RO-RFN,Standard Double Room,35408,Room Only,true,27,2,false,,18127,8315,1,0,0,2026-08-20T04:28:34.524Z
2fa68ff0-cbc6-4786-a958-4a940a1fb8dd,t7,t7,Long-stay consultant,lp857b8,Zylan Colombo,481438-RO-RFN,Executive Room with Jacuzzi - 10% off on Food & Beverage,34557,Room Only,true,60,5,false,,17776,7823,1,0,0,2026-08-20T04:28:35.559Z
27a9efb9-58f7-4b05-a7c2-dfc56e6a666e,t7,t7,Long-stay consultant,lpc0df6,Fern Colombo,4237595-RO-RFN,King Room,16245,Room Only,true,25,2,false,,20340,10583,1,0,0,2026-08-20T04:28:41.972Z
e5edf188-5a8f-4e4a-ad2e-d0b6bd0ae382,t7,t7,Long-stay consultant,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,20564,9681,1,0,0,2026-08-20T04:28:42.270Z
d2a675f8-35f7-4349-a07c-8a3758301832,t8,t8,Value-seeking couple,lp656d40c7,Sheraton Colombo Hotel,5289365-RO-RFN,Deluxe King Room with City View with 15% spa discount per room + 15% F&B discount per room + Early check in an,56627,Room Only,true,36,5,false,,17571,7926,1,0,0,2026-08-20T04:28:52.470Z
2fa68ff0-cbc6-4786-a958-4a940a1fb8dd,t8,t8,Value-seeking couple,lpb1537,Shangri-La Colombo,2416733-RO-RFN,Deluxe Lake View King,73076,Room Only,true,42,5,false,,18877,8012,1,0,0,2026-08-20T04:28:54.803Z
e5edf188-5a8f-4e4a-ad2e-d0b6bd0ae382,t8,t8,Value-seeking couple,lpb1537,Shangri-La Colombo,2416743-RO-NRF,Deluxe Lake View Twin,68781,Room Only,false,42,5,false,,18688,9990,1,0,0,2026-08-20T04:29:01.331Z
27a9efb9-58f7-4b05-a7c2-dfc56e6a666e,t8,t8,Value-seeking couple,lp656d3aa9,Sofia Colombo City Hotel,1459099171-RO-RFN,Deluxe Twin Room with Partial Sea View,23620,Room Only,true,21,3,false,,20646,10664,1,0,0,2026-08-20T04:29:02.963Z
d2a675f8-35f7-4349-a07c-8a3758301832,t9,t9,Remote worker,lp656d40c7,Sheraton Colombo Hotel,5289360-RO-RFN,Deluxe Twin Room with City View with 15% spa discount per room + 15% F&B discount per room + Early check in an,56627,Room Only,true,36,5,false,,19627,9569,1,0,0,2026-08-20T04:29:12.516Z
2fa68ff0-cbc6-4786-a958-4a940a1fb8dd,t9,t9,Remote worker,lp76eba,Radisson Hotel Colombo,7559276-RO-RFN,Superior Room,27402,Room Only,true,24,5,false,,17383,7042,1,0,0,2026-08-20T04:29:12.768Z
e5edf188-5a8f-4e4a-ad2e-d0b6bd0ae382,t9,t9,Remote worker,lp40d3f,Global Towers Hotel & Apartments,476927-RO-RFN,Double or Twin Room,16041,Room Only,true,27,3,false,,18441,7442,1,0,0,2026-08-20T04:29:20.222Z
27a9efb9-58f7-4b05-a7c2-dfc56e6a666e,t9,t9,Remote worker,lp67708,Supun Arcade Residency,481434-RO-RFN,One-Bedroom Apartment with 15% Discount on Food & Beverage,20768,Room Only,true,121,5,false,,18821,8628,1,0,0,2026-08-20T04:29:22.115Z
2fa68ff0-cbc6-4786-a958-4a940a1fb8dd,t10,t10,Business traveller,lpc0df6,Fern Colombo,4237597-RO-RFN,Deluxe Twin Room,16245,Room Only,true,25,2,false,,18404,8741,1,0,0,2026-08-20T04:29:31.512Z
d2a675f8-35f7-4349-a07c-8a3758301832,t10,t10,Business traveller,lp65589ffb,MaRadha Colombo,8208286-BI-RFN,Standard Double Room,42521,Breakfast Included,true,27,2,false,,20574,10083,1,0,0,2026-08-20T04:29:33.724Z
e5edf188-5a8f-4e4a-ad2e-d0b6bd0ae382,t10,t10,Business traveller,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,17136,7553,1,0,0,2026-08-20T04:29:37.989Z
27a9efb9-58f7-4b05-a7c2-dfc56e6a666e,t10,t10,Business traveller,lp72a36,Best Western Elyon Colombo,513432-RO-RFN,Deluxe King Room,19568,Room Only,true,24,3,false,,20529,10416,1,0,0,2026-08-20T04:29:43.274Z
2fa68ff0-cbc6-4786-a958-4a940a1fb8dd,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416733-RO-RFN,Deluxe Lake View King,73076,Room Only,true,42,5,true,true,17743,7578,1,0,0,2026-08-20T04:29:49.918Z
d2a675f8-35f7-4349-a07c-8a3758301832,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416733-RO-NRF,Deluxe Lake View King,68781,Room Only,false,42,5,true,true,16746,6351,1,0,0,2026-08-20T04:29:50.912Z
e5edf188-5a8f-4e4a-ad2e-d0b6bd0ae382,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416743-RO-NRF,Deluxe Lake View Twin,68781,Room Only,false,42,5,true,true,16640,6637,1,0,0,2026-08-20T04:29:54.981Z
27a9efb9-58f7-4b05-a7c2-dfc56e6a666e,t_attn,t_attn,Attention check,lpb1537,Shangri-La Colombo,2416733-RO-NRF,Deluxe Lake View King,68781,Room Only,false,42,5,true,true,17447,9006,1,0,0,2026-08-20T04:30:01.061Z
ec74a677-7c89-4777-80ae-7998ba4070bd,t1,t1,Evening walker,lp6e625,Hotel Janaki,479119-BI-RFN,Deluxe Double Room,15319,Breakfast Included,true,14,2,false,,19736,8256,1,0,0,2026-08-20T04:30:33.288Z
d2815657-9ce1-4a95-87b9-af24273b6425,t1,t1,Evening walker,lp3e58e,The Kingsbury Colombo,479092-RO-RFN,Superior Room,37025,Room Only,true,23,2,false,,19838,10167,1,0,0,2026-08-20T04:30:34.206Z
ef5f34df-4e50-44da-bf1b-6d3e39722e53,t1,t1,Evening walker,lp71118,CityRest Fort,1459617182-RO-RFN,Standard Double Room,11502,Room Only,true,,2,false,,18206,8667,1,0,0,2026-08-20T04:30:35.690Z
aa4e41b0-47bb-4210-be9c-16e9fd076f31,t1,t1,Evening walker,lp71118,CityRest Fort,1459617182-RO-RFN,Standard Double Room,11502,Room Only,true,,2,false,,21288,10898,1,0,0,2026-08-20T04:30:38.801Z
ec74a677-7c89-4777-80ae-7998ba4070bd,t2,t2,Business traveller,lp857b8,Zylan Colombo,1461137737-RO-RFN,Deluxe Triple Room,35761,Room Only,true,32,5,false,,15694,6678,1,0,0,2026-08-20T04:30:49.584Z
aa4e41b0-47bb-4210-be9c-16e9fd076f31,t2,t2,Business traveller,lp857b8,Zylan Colombo,481438-RO-RFN,Executive Room with Jacuzzi - 10% off on Food & Beverage,34557,Room Only,true,60,5,false,,15622,6919,1,0,0,2026-08-20T04:30:55.061Z
d2815657-9ce1-4a95-87b9-af24273b6425,t2,t2,Business traveller,lp5f0e5,Paradise Road Tintagel Colombo,476937-BI-RFN,Executive Suite,105766,Breakfast Included,true,32,2,false,,20424,10054,1,0,0,2026-08-20T04:30:55.279Z
